timestamp,total_kills_delta,total_damage_delta,total_healed_delta,total_deaths_delta,is_fight
2024-11-28 19:17:03.181000+00:00,0.0,1.1999999999999318,0.0,0.0,False
2024-11-28 19:17:03.232000+00:00,0.0,0.0,20.676000000000045,0.0,False
2024-11-28 19:17:03.239000+00:00,0.0,5.0,0.0,0.0,False
2024-11-28 19:17:03.699000+00:00,0.0,0.0,25.91999999999996,0.0,False
2024-11-28 19:17:04.122000+00:00,0.0,26.86999999999989,0.0,0.0,False
2024-11-28 19:17:04.171000+00:00,0.0,0.0,64.60500000000002,0.0,False
2024-11-28 19:17:04.587000+00:00,0.0,62.16000000000008,0.0,0.0,False
2024-11-28 19:17:04.644000+00:00,0.0,0.0,35.01599999999996,0.0,False
2024-11-28 19:17:04.667000+00:00,0.0,103.37099999999998,0.0,0.0,False
2024-11-28 19:17:04.716000+00:00,0.0,0.0,63.0,0.0,False
2024-11-28 19:17:05.037000+00:00,0.0,4.0,0.0,0.0,False
2024-11-28 19:17:05.058000+00:00,0.0,158.51,0.0,0.0,False
2024-11-28 19:17:05.098000+00:00,0.0,0.0,42.08000000000004,0.0,False
2024-11-28 19:17:05.514000+00:00,0.0,28.0,0.0,0.0,False
2024-11-28 19:17:05.530000+00:00,0.0,108.29999999999995,0.0,0.0,False
2024-11-28 19:17:05.571000+00:00,0.0,0.0,19.199999999999932,0.0,False
2024-11-28 19:17:05.606000+00:00,0.0,75.0,0.0,0.0,False
2024-11-28 19:17:05.985000+00:00,0.0,26.0,0.0,0.0,False
2024-11-28 19:17:05.992000+00:00,0.0,26.6400000000001,0.0,0.0,False
2024-11-28 19:17:06.046000+00:00,0.0,0.0,38.60000000000002,0.0,False
2024-11-28 19:17:06.054000+00:00,0.0,75.00200000000007,0.0,0.0,False
2024-11-28 19:17:06.453000+00:00,0.0,100.80000000000007,0.0,0.0,False
2024-11-28 19:17:06.469000+00:00,0.0,163.81999999999994,0.0,0.0,False
2024-11-28 19:17:06.512000+00:00,0.0,0.0,28.800000000000068,0.0,False
2024-11-28 19:17:06.591000+00:00,0.0,0.0,63.0,0.0,False
2024-11-28 19:17:06.927000+00:00,0.0,34.33600000000001,0.0,0.0,False
2024-11-28 19:17:06.941000+00:00,0.0,43.92000000000007,32.255999999999986,0.0,False
2024-11-28 19:17:06.991000+00:00,0.0,0.0,19.199999999999932,0.0,False
2024-11-28 19:17:07.019000+00:00,0.0,45.0,0.0,0.0,False
2024-11-28 19:17:07.399000+00:00,0.0,3.4559999999999036,0.0,0.0,False
2024-11-28 19:17:07.413000+00:00,0.0,34.559999999999945,69.12,0.0,False
2024-11-28 19:17:07.428000+00:00,0.0,85.0,0.0,0.0,False
2024-11-28 19:17:07.453000+00:00,0.0,0.0,28.800000000000068,0.0,False
2024-11-28 19:17:07.488000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:17:07.503000+00:00,0.0,7.451999999999998,0.0,0.0,False
2024-11-28 19:17:07.540000+00:00,0.0,0.0,135.1500000000001,0.0,False
2024-11-28 19:17:07.873000+00:00,0.0,3.4560000000000173,0.0,0.0,False
2024-11-28 19:17:07.894000+00:00,0.0,0.0,69.12,0.0,False
2024-11-28 19:17:07.934000+00:00,0.0,0.0,23.199999999999932,0.0,False
2024-11-28 19:17:07.949000+00:00,0.0,0.0,13.823999999999955,0.0,False
2024-11-28 19:17:07.978000+00:00,0.0,75.0,0.0,0.0,False
2024-11-28 19:17:07.994000+00:00,0.0,0.0,11.409999999999854,0.0,False
2024-11-28 19:17:08.332000+00:00,0.0,5.184000000000083,0.0,0.0,False
2024-11-28 19:17:08.346000+00:00,0.0,0.0,62.20800000000003,0.0,False
2024-11-28 19:17:08.417000+00:00,0.0,0.0,8.83200000000005,0.0,False
2024-11-28 19:17:08.466000+00:00,0.0,0.0,6.5300000000002,0.0,False
2024-11-28 19:17:08.813000+00:00,0.0,3.4559999999999036,0.0,0.0,False
